;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Retentive, Address, System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
;###002 - THIS LINE CONTAINS VERSION INFORMATION. DO NOT REMOVE!!!

;Folders Section (Must define folders before tags)

;Tag Section
"A","FREEZER_1_LIQUID_OFF","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:118"
"A","FREEZER_1_LIQUID_ON","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:117"
"A","FREEZER_1_MIN1","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:1"
"A","FREEZER_1_MIN2","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:3"
"A","FREEZER_1_MIN3","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:5"
"A","FREEZER_1_MIN4","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:7"
"A","FREEZER_1_MIN5","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:9"
"A","FREEZER_1_MIN6","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:11"
"A","FREEZER_1_OPERATION","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:137"
"A","FREEZER_1_PUMPOUT","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:13"
"A","FREEZER_1_RELIEF","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:15"
"A","FREEZER_1_SELECTOR_SWITCH","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:144"
"D","FREEZER_2_BLOWDOWN","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:7/2"
"D","FREEZER_2_DEFROST","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/216"
"A","FREEZER_2_DEFROST_TIME","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]C5:1.ACC"
"D","FREEZER_2_FAN_ALARM","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/183"
"A","FREEZER_2_FAN_DELAY","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:36"
"D","FREEZER_2_FAN_ON_OFF","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]I:4/8"
"D","FREEZER_2_FORCE_DEFROST","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/215"
